,Unnamed: 0,id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note,extended_answer_0,extended_answer_1,extended_answer_2,extended_answer_3,extended_answer_4,extended_answer_5,extended_answer_6,extended_answer_7,extended_answer_8,extended_answer_9
158,158,482,TEST,How many Southeast Asian countries has President Joe Biden visited during his presidency so far?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/United_States_presidential_visits_to_Southeast_Asia#:~:text=Xu%C3%A2n%20Ph%C3%BAc.-,Joe%20Biden,-November%2012%E2%80%9313",three,"three, Cambodia and Indonesia and Vietnam",,,,,,,,,,President Joe Biden has visited three Southeast Asian countries during his presidency so far.,"President Joe Biden has visited three Southeast Asian countries during his presidency so far, including Cambodia, Indonesia, and Vietnam.",,,,,,,,
159,159,483,TEST,"Who are the current champions of the NBA, NHL, and MLB?",before 2022,frequently,False,multi-hop,fast-changing,https://iamavig.com/current-sports-champions-2/,"Denver Nuggets, Vegas Golden Knights, and Texas Rangers",,,,,,,,,,,"The Denver Nuggets are the current champions of the NBA, the Vegas Golden Knights are the current champions of the NHL, and the Texas Rangers are the current champions of the MLB.",,,,,,,,,
160,160,484,TEST,Do the Toronto Raptors have a winning record in the latest NBA season?,before 2022,frequently,False,multi-hop,fast-changing,"https://www.espn.com/nba/standings#:~:text=10-,Toronto%20Raptors,-Cleveland%20Cavaliers",No,,,,,,,,,,,"No, the Toronto Raptors do not have a winning record in the latest NBA season.",,,,,,,,,
161,161,485,TEST,In what country was the most recent Time Person of the Year born?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Athlete_of_the_Year:~:text=organizations%2C%20in%20order%3A-,2023,Taylor%20Swift,-(2)
https://en.wikipedia.org/wiki/Taylor_Swift#:~:text=Reading%2C%20Pennsylvania%2C-,U.S.,-Occupations",the USA,USA,the United States,United States,U.S.,the U.S.,the US,,,,,The most recent Time Person of the Year was born in the USA.,The most recent Time Person of the Year was born in the USA.,The most recent Time Person of the Year was born in the United States.,The most recent Time Person of the Year was born in the United States.,The most recent Time Person of the Year was born in the U.S.,The most recent Time Person of the Year was born in the U.S.,The most recent Time Person of the Year was born in the US.,,,
162,162,486,TEST,Is one US dollar worth more than 82 Indian rupees?,before 2022,every_time,False,multi-hop,fast-changing,https://www.xe.com/currencyconverter/convert/?Amount=1&From=USD&To=INR,Yes,,,,,,,,,,,"Yes, one US dollar is worth more than 82 Indian rupees.",,,,,,,,,
163,163,487,TEST,Is the average regular gasoline price in Massachusetts under $3.70 a gallon?,before 2022,every_time,False,multi-hop,fast-changing,https://gasprices.aaa.com/?state=MA#:~:text=Today%27s%20AAA%0AMassachusetts%20Avg.,Yes,,,,,,,,,,,"Yes, the average regular gasoline price in Massachusetts is under $3.70 a gallon.",,,,,,,,,
164,164,488,TEST,Is the platinum price to palladium price ratio currently above 0.7?,before 2022,every_time,False,multi-hop,fast-changing,https://bullionexchanges.com/charts/platinum-palladium,Yes,,,,,,,,,,,"Yes, the platinum price to palladium price ratio is currently above 0.7.",,,,,,,,,
165,165,489,TEST,How long has Mauna Loa been a dormant volcano since its most recent eruption?,before 2022,every_time,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Mauna_Loa#:~:text=Last%20eruption,December%2013%2C%202022
https://www.tickcounter.com/countup/322750/mauna-loas-last-eruption",1 year,more than 1 year,,,,,,,,,,Mauna Loa has been a dormant volcano for 1 year since its most recent eruption.,Mauna Loa has been a dormant volcano since its most recent eruption for more than 1 year.,,,,,,,,
166,166,490,TEST,How old is the latest American Nobel laureate in Physics?,before 2022,2024-12-01 00:00:00,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Physics#:~:text=John%20Clauser%20(b,%C2%A0United%20States
https://en.wikipedia.org/wiki/John_Clauser#:~:text=1%2C%201942%20(-,age%C2%A081,-)%0APasadena%2C%20California",81,81 years old,eighty-one,,,,,,,,,The latest American Nobel laureate in Physics is 81 years old.,The latest American Nobel laureate in Physics is 81 years old.,The latest American Nobel laureate in Physics is eighty-one years old.,,,,,,,
167,167,491,TEST,What is the current age of the oldest person to sail solo across the Pacific Ocean?,before 2022,2024-09-08 00:00:00,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Kenichi_Horie#:~:text=In%202022%2C%20he%20became%20the%20oldest%20man%20to%20sail%20solo%20non%2Dstop%20across%20the%20Pacific.
https://www.google.com/search?q=Kenichi+Horie&oq=Kenichi+Horie&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg8MgYIAhBFGDzSAQc0NDNqMGo0qAIAsAIA&sourceid=chrome&ie=UTF-8#:~:text=Born%3A%201938%20(-,age%2085%C2%A0years,-)%2C%20Osaka%2C%20Osaka",85,85 years old,eighty-five,,,,,,,,,The current age of the oldest person to sail solo across the Pacific Ocean is 85 years old.,The current age of the oldest person to sail solo across the Pacific Ocean is 85 years old.,The current age of the oldest person to sail solo across the Pacific Ocean is eighty-five years old.,,,,,,,
168,168,492,TEST,How many goals did Bukayo Saka score in his most recent match against Liverpool?,before 2022,2024-07-31 00:00:00,False,multi-hop,fast-changing,https://www.google.com/search?q=arsenal+vs+liverpool&sxsrf=APwXEdck5S-B55R-1nlPB111zFybnmJGdg%3A1682523465326&ei=SUVJZMuwE42i5NoPjKKm0AY&ved=0ahUKEwiL-eer8Mf-AhUNEVkFHQyRCWoQ4dUDCBA&uact=5&oq=arsenal+vs+liverpool&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQRxDWBBCwAzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQzIKCAAQigUQsAMQQ0oECEEYAFAAWABgpAJoAXABeACAAQCIAQCSAQCYAQDIAQrAAQE&sclient=gws-wiz-serp,1,one,,,,,,,,,,Bukayo Saka scored 1 goal in his most recent match against Liverpool.,Bukayo Saka scored one goal in his most recent match against Liverpool.,,,,,,,,
169,169,493,TEST,How old is David Beckham's daughter?,before 2022,2024-07-10 00:00:00,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/David_Beckham#:~:text=daughter%20Harper%20Seven%20(born%2010%20July%202011,12,12 years,12 years old,twelve,,,,,,,,David Beckham's daughter is 12 years old.,David Beckham's daughter is 12 years old.,David Beckham's daughter is 12 years old.,David Beckham's daughter is twelve years old.,,,,,,
170,170,494,TEST,How old is the current Miss Universe?,before 2022,2024-05-30 00:00:00,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Miss_Universe#:~:text=The%20current%20Miss%20Universe%20is%20Sheynnis%20Palacios%20of%20Nicaragua
https://en.wikipedia.org/wiki/Sheynnis_Palacios#:~:text=May%202000%20(-,age%C2%A023,-)%0AManagua%2C%20Nicaragua",23 years old,23,,,,,,,,,,The current Miss Universe is 23 years old.,The current Miss Universe is 23 years old.,,,,,,,,
171,171,495,TEST,Who posted the most-liked TikTok video?,before 2022,occasionally,False,multi-hop,fast-changing,"https://www.guinnessworldrecords.com/world-records/689103-most-liked-video-on-tiktok#:~:text=Who,BELLA%20POARCH",Bella Poarch,,,,,,,,,,,Bella Poarch posted the most-liked TikTok video.,,,,,,,,,
172,172,496,TEST,What country does the most recent Time Magazine's Entertainer of the Year come from?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Time_Person_of_the_Year#Entertainer_of_the_Year:~:text=songwriter%5B170%5D-,2022,South%20Korean%20K%2Dpop%20girl%20group,-%5B167%5D",South Korea,,,,,,,,,,,The most recent Time Magazine's Entertainer of the Year comes from South Korea.,,,,,,,,,
173,173,497,TEST,How many LauncherOne's flights have successfully reached the Low Earth orbit?,before 2022,frequently,False,multi-hop,fast-changing,https://en.wikipedia.org/wiki/LauncherOne#Past_launches,4,four,,,,,,,,,,Four LauncherOne's flights have successfully reached the Low Earth orbit.,Four LauncherOne's flights have successfully reached the Low Earth orbit.,,,,,,,,
174,174,498,TEST,What's the current Tomatometer score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,before 2022,2024-08-29 00:00:00,False,multi-hop,fast-changing,"https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s01#:~:text=83%25-,Tomatometer,-491%20Reviews",83%,83,,,,,,,,,,The current Tomatometer score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes is 83%.,The current Tomatometer score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes is 83.,,,,,,,,
175,175,499,TEST,What's the current audience score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes?,before 2022,2024-08-29 00:00:00,False,multi-hop,fast-changing,"https://www.rottentomatoes.com/tv/the_lord_of_the_rings_the_rings_of_power/s01#:~:text=38%25-,Audience%20Score,-25%2C000%2B%20Ratings",38%,38,,,,,,,,,,The current audience score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes is 38%.,The current audience score of the most recent season of The Lord of the Rings: The Rings of Power on Rotten Tomatoes is 38.,,,,,,,,
176,176,500,DEV,Who is the current Canadian president?,before 2022,occasionally,True,one-hop,slow-changing,https://en.wikipedia.org/wiki/Prime_Minister_of_Canada#:~:text=The%20prime%20minister%20of%20Canada%20(French%3A%20premier%20ministre%20du%20Canada)%5Bnote%201%5D%20is%20the%20head%20of%20government%20of%20Canada.,Canada does not have a president but rather has a prime minister.,,,,,,,,,,,"Canada does not have a president but rather has a prime minister, who is the head of government and is currently Justin Trudeau.",,,,,,,,,
177,177,501,DEV,In what year did Russia finish disposing of all of its nuclear weapons?,before 2022,occasionally,True,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_states_with_nuclear_weapons#:~:text=Russian%20Federation%5B25,5%2C580","Russia has not disposed of all of its nuclear weapons (it possesses a total of 5,580 nuclear warheads).",,,,,,,,,,,"Russia has not disposed of all of its nuclear weapons, as it still possesses a total of 5,580 nuclear warheads, making it one of the largest nuclear arsenals in the world.",,,,,,,,,
178,178,502,DEV,When did Taylor Swift win her first Golden Globe?,before 2022,occasionally,True,one-hop,slow-changing,https://en.wikipedia.org/wiki/List_of_Golden_Globe_winners,Taylor Swift has never won a Golden Globe award.,,,,,,,,,,,"Taylor Swift has never won a Golden Globe award, despite her numerous achievements in the music industry.",,,,,,,,,
179,179,503,DEV,When did Denmark adopt the euro as its currency?,before 2022,occasionally,True,one-hop,slow-changing,https://en.wikipedia.org/wiki/Denmark_and_the_euro#:~:text=Denmark%20uses%20the%20krone%20as%20its%20currency%20and%20does%20not%20use%20the%20euro%2C%20having%20negotiated%20the%20right%20to%20opt%20out%20from%20participation%20under%20the%20Maastricht%20Treaty%20of%201992.,Denmark has not yet adopted the euro.,,,,,,,,,,,"Denmark has not yet adopted the euro as its currency, meaning that it still uses the Danish krone as its official form of money.",,,,,,,,,
180,180,504,DEV,Where was the funeral for Pope Francis held?,before 2022,occasionally,True,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Pope_Francis#:~:text=the%20free%20encyclopedia-,Pope%0AFrancis,-Bishop%20of%20Rome",Pope Francis is still alive.,,,,,,,,,,,The funeral for Pope Francis has not been held yet because he is still alive.,,,,,,,,,
181,181,505,DEV,When did OpenAI release GPT-5?,before 2022,occasionally,True,one-hop,slow-changing,"https://en.wikipedia.org/wiki/OpenAI#:~:text=(CTO)-,Products,Sora,-Revenue","To date, OpenAI has not yet released GPT-5.",,,,,,,,,,,"To date, OpenAI has not yet released GPT-5, but they continue to work on developing and improving their language models.",,,,,,,,,
182,182,506,DEV,What role did Eddie Murphy win an Oscar for?,before 2022,occasionally,True,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Eddie_Murphy#:~:text=%5Bedit%5D-,Academy%20Awards,-%5Bedit%5D",Eddie Murphy has never won an Oscar.,,,,,,,,,,,"Eddie Murphy has never won an Oscar, despite his successful career in film and comedy.",,,,,,,,,
183,183,507,DEV,What year was Election Day in the United States made into a federal holiday?,before 2022,occasionally,True,one-hop,slow-changing,https://www.timeanddate.com/holidays/us/election-day#:~:text=Election%20Day%20is%20not%20a%20federal%20holiday,It has never been made into a federal holiday.,,,,,,,,,,,The year Election Day in the United States was made into a federal holiday has never occurred.,,,,,,,,,
184,184,508,DEV,When did the Pokemon Franchise celebrate its thirtieth anniversary?,before 2022,2026-01-01 00:00:00,True,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Pok%C3%A9mon_(video_game_series)#:~:text=Green%20(Japan)-,February%2027%2C%201996,-Latest%20release",The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,,,,,,,,,,,"The Pokemon Franchise will celebrate its thirtieth anniversary in 2026, marking three decades since its inception.",,,,,,,,,
185,185,509,DEV,Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,before 2022,occasionally,True,one-hop,slow-changing,https://globalnews.ca/news/9155762/covid-19-border-rules-arrivecan-update/#:~:text=The%20federal%20government%20has%20officially%20announced%20it%20will%20drop%20masking%20rules%20and%20COVID%2D19%20vaccine%20requirements%20for%20travellers%2C%20including%20the%20mandatory%20use%20of%20the%20ArriveCAN%20app%2C%20starting%20October%201.,Canada dropped all COVID-19 border rules (in September 2022).,,,,,,,,,,,"Canada dropped all COVID-19 border rules (in September 2022), so currently, there is no requirement for arriving travelers to provide proof of COVID vaccination via any app.",,,,,,,,,
186,186,510,DEV,Who is the only female recipient of the Fields Medal?,before 2022,2026-01-01 00:00:00,True,one-hop,slow-changing,https://en.wikipedia.org/wiki/Fields_Medal#Female_recipients:~:text=The%20Fields%20Medal%20has%20had%20two%20female%20recipients%2C%20Maryam%20Mirzakhani%20from%20Iran%20in%202014%2C%20and%20Maryna%20Viazovska%20from%20Ukraine%20in%202022.,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.",,,,,,,,,,,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022. They are the only women to have received this prestigious award, which is given to mathematicians under the age of 40 who have made significant contributions to the field.",,,,,,,,,
187,187,511,DEV,How long has abortion been illegal in the United States?,before 2022,occasionally,True,multi-hop,slow-changing,"https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state#:~:text=The%20legality%20of,a%20woman%27s%20pregnancy.
https://twitter.com/the_emancipator/status/1540428407753920512/photo/1","Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states.",,,,,,,,,,,"Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states, meaning that the legality of abortion varies depending on the specific state's legislation.",,,,,,,,,
188,188,512,DEV,How many days after Sam Bankman-Fried was extradited to the United States did he plead guilty to federal fraud charges?,before 2022,occasionally,True,multi-hop,slow-changing,https://en.wikipedia.org/wiki/Sam_Bankman-Fried#Arrest_and_charges:~:text=On%20January%203%2C%202023%2C%20Bankman%2DFried%20pled%20%22not%20guilty%22%20to%20fraud%20and%20the%20other%20charges.,He pleaded not guilty.,,,,,,,,,,,He pleaded not guilty to federal fraud charges.,,,,,,,,,
189,189,513,DEV,What city hosted the Summer Olympics in 1940?,before 2022,,True,one-hop,never-changing,https://en.wikipedia.org/wiki/1940_Summer_Olympics#:~:text=They%20were%20ultimately%20canceled%20because%20of%20World%20War%20II,The Olympics in 1940 were cancelled.,,,,,,,,,,,"The Olympics in 1940 were cancelled, so there was no specific city that hosted the Summer Olympics that year.",,,,,,,,,
190,190,514,DEV,What dedicated graphics processing unit does the M1 Macbook Air have?,before 2022,,True,one-hop,never-changing,"https://en.wikipedia.org/wiki/MacBook_Air_(Apple_silicon)#M1_(2020):~:text=GPU-,Name,8,-EUs%20and%20ALUs","The M1 Macbook Air does not have a dedicated graphics processing unit (instead, the M1 chip contains its own CPU and GPU).",,,,,,,,,,,"The M1 Macbook Air does not have a dedicated graphics processing unit; instead, the M1 chip contains its own CPU and GPU, which allows for efficient and powerful graphics performance.",,,,,,,,,
191,191,515,DEV,When did Mark Zuckerberg graduate from college?,before 2022,,True,one-hop,never-changing,https://en.wikipedia.org/wiki/Mark_Zuckerberg#:~:text=Zuckerberg%20dropped%20out%20of%20Harvard%20in%20his%20sophomore%20year%20in%20order%20to%20complete%20the%20project.,Mark Zuckerberg has not graduated from college. He dropped out of Harvard and founded Facebook.,,,,,,,,,,,"Mark Zuckerberg has not graduated from college because he dropped out of Harvard and decided to start his own company, which turned out to be Facebook.",,,,,,,,,
192,192,516,DEV,How many humans have been killed by dinosaurs?,before 2022,,True,one-hop,never-changing,https://www.usgs.gov/faqs/did-people-and-dinosaurs-live-same-time#:~:text=After%20the%20dinosaurs%20died%20out%2C%20nearly%2065%20million%20years%20passed%20before%20people%20appeared%20on%20Earth.,"Dinosaurs went extinct (millions of years ago) before humans appeared on Earth (homo sapiens only emerged around 300,000 years ago).",,,,,,,,,,,"Dinosaurs went extinct millions of years ago before humans appeared on Earth, so there have been no recorded instances of humans being killed by dinosaurs.",,,,,,,,,
193,193,517,DEV,What is the name of Venus' smallest moon?,before 2022,,True,one-hop,never-changing,"https://phys.org/news/2014-04-moons-venus.html#:~:text=The%20answer%20is%20no%20moons,single%20natural%20moon%20orbiting%20them.",Venus has no moons.,,,,,,,,,,,"Venus has no moons, which means it does not have a smallest moon.",,,,,,,,,
194,194,518,DEV,"In 2021, which astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet""?",before 2022,,True,one-hop,never-changing,https://en.wikipedia.org/wiki/Pluto#Classification:~:text=Pluto%20(minor%2Dplanet%20designation%3A%20134340%20Pluto)%20is%20a%20dwarf%20planet,This never happened and Pluto is still considered a dwarf planet.,,,,,,,,,,,"In 2021, no astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet"". Therefore, Pluto is still considered a dwarf planet.",,,,,,,,,
195,195,519,DEV,How many days are left until the 2022 FIFA World Cup begins?,before 2022,,True,one-hop,never-changing,"https://en.wikipedia.org/wiki/2022_FIFA_World_Cup#:~:text=Dates,November%20%E2%80%93%2018%20December",It happened in 2022.,,,,,,,,,,,The 2022 FIFA World Cup has already taken place in 2022.,,,,,,,,,
196,196,520,DEV,What is Daddy Yankee's next studio album?,before 2022,,True,one-hop,never-changing,https://en.wikipedia.org/wiki/Daddy_Yankee#:~:text=On%20March%2021%2C%202022%2C%20Daddy%20Yankee%20announced%20his%20seventh%20and%20final%20studio%20album%20Legendaddy%2C%20which%20released%20on%20March%2024,Daddy Yankee announced his final studio album in 2022 already.,,,,,,,,,,,"Daddy Yankee announced his final studio album in 2022 already, and fans are eagerly anticipating its release.",,,,,,,,,
197,197,521,DEV,In what month of this year will Netflix celebrate its twenty-fifth anniversary?,before 2022,,True,one-hop,never-changing,https://www.netflix.com/tudum/articles/netflix-trivia-25th-anniversary#:~:text=Netflix%20Turns%2025%20Today,Netflix celebrated its twenty-fifth anniversary in 2022 already.,,,,,,,,,,,"Netflix celebrated its twenty-fifth anniversary in 2022 already, so it is not possible for them to celebrate it in any other month of this year.",,,,,,,,,
198,198,522,DEV,In what month of 2022 was the inflation in the United States at its lowest rate since 1982?,before 2022,,True,one-hop,never-changing,"https://www.theguardian.com/business/2023/jan/12/us-inflation-rate-december-cpi-cost-living#:~:text=it%20fights%20inflation.-,US%20inflation%20peaked%20at%209.1%25%20in%20June%2C%20its%20highest%20rate%20since%201982,-%2C%20as%20the%20war","In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982.",,,,,,,,,,,"In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982. Therefore, there was no specific month in 2022 where the inflation in the United States was at its lowest rate since 1982.",,,,,,,,,
199,199,523,DEV,How many days are left until the coronation of Charles III and his wife?,before 2022,,True,multi-hop,never-changing,https://en.wikipedia.org/wiki/Coronation_of_Charles_III_and_Camilla#:~:text=The%20coronation%20of%20Charles%C2%A0III%20and%20his%20wife%2C%20Camilla%2C%20as%20king%20and%20queen%20of%20the%20United%20Kingdom%20and%20the%20other%20Commonwealth%20realms%2C%20took%20place%20on%20Saturday%2C%206%C2%A0May%202023,"The event took place on May 6, 2023 already.",,,,,,,,,,,"The event took place on May 6, 2023 already, so there are no days left until the coronation of Charles III and his wife.",,,,,,,,,
200,200,524,DEV,"After anti-COVID measures were further increased in December 2022 to help support China's ""zero COVID"" policy, by how many days was the quarantine time for international travelers to China extended? ",before 2022,,True,multi-hop,never-changing,https://www.cnbc.com/2022/12/27/china-to-end-quarantine-for-international-travelers.html#:~:text=BEIJING%20%E2%80%94%20China%20announced%20late%20Monday%20that%20travelers%20will%20no%20longer%20need%20to%20quarantine%20upon%20arrival%20on%20the%20mainland%20starting%20Jan.%208.,Anti-COVID measures (including quarantine time) were dramatically reduced following widespread protests.,,,,,,,,,,,"The quarantine time for international travelers to China was dramatically reduced following widespread protests, resulting in a significant change in anti-COVID measures.",,,,,,,,,
201,201,525,DEV,What team does LeBron James play for?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/LeBron_James#:~:text=Cleveland%20Cavaliers-,2018%E2%80%93present,Los%20Angeles%20Lakers,-Career%20highlights%20and",Los Angeles Lakers,LA Lakers,The Lakers,,,,,,,,,"LeBron James currently plays for the Los Angeles Lakers, a professional basketball team in the NBA.",LeBron James currently plays for the LA Lakers.,LeBron James currently plays for the Lakers.,,,,,,,
202,202,526,DEV,What is the largest passenger airplane?,before 2022,occasionally,False,one-hop,slow-changing,https://en.wikipedia.org/wiki/Airbus_A380#:~:text=The%20Airbus%20A380%20is%20a%20very%20large%20wide%2Dbody%20airliner%20that%20was%20developed%20and%20produced%20by%20Airbus.%20It%20is%20the%20world%27s%20largest%20passenger%20airliner%20and%20the%20only%20full%2Dlength%20double%2Ddeck%20jet%20airliner.,Airbus A380,Airbus A380-800,A380,A380-800,,,,,,,,The Airbus A380 is the largest passenger airplane in terms of size and capacity.,The Airbus A380-800 is the largest passenger airplane in terms of size and capacity.,The A380 is the largest passenger airplane.,The A380-800 is the largest passenger airplane.,,,,,,
203,203,527,DEV,Where is the deepest place on Earth?,before 2022,occasionally,False,one-hop,slow-changing,https://oceanservice.noaa.gov/facts/oceandepth.html#:~:text=The%20deepest%20part%20of%20the%20ocean%20is%20called%20the%20Challenger%20Deep%20and%20is%20located%20beneath%20the%20western%20Pacific%20Ocean%20in%20the%20southern%20end%20of%20the%20Mariana%20Trench%2C%20which%20runs%20several%20hundred%20kilometers%20southwest%20of%20the%20U.S.%20territorial%20island%20of%20Guam.,Challenger Deep,"Challenger Deep, Marianas Trench",Marianas Trench,The Mariana Trench,,,,,,,,"Challenger Deep is the deepest place on Earth, located in the Mariana Trench.","The deepest place on Earth is Challenger Deep, which is located in the Marianas Trench.","The deepest place on Earth is the Marianas Trench, located in the western Pacific Ocean.",The Mariana Trench is the deepest place on Earth.,,,,,,
204,204,528,DEV,Which language has the third largest population by number of native speakers?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/List_of_languages_by_number_of_native_speakers#:~:text=Romance-,English,-380",English,,,,,,,,,,,English is the language that has the third largest population of native speakers.,,,,,,,,,
205,205,529,DEV,Which GitHub repo has the most stars?,before 2022,occasionally,False,one-hop,slow-changing,"https://gitstar-ranking.com/#:~:text=Stars-,1,-freeCodeCamp/freeCodeCamp",freeCodeCamp,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,github.com/freeCodeCamp/freeCodeCamp,,,,,,,,"The GitHub repo with the most stars is freeCodeCamp, which is a platform that offers free coding lessons and projects to help people learn programming.","The GitHub repo that has the most stars is freeCodeCamp/freeCodeCamp, which is a platform that offers free coding lessons and projects for learning web development.","The GitHub repo that has the most stars is located at https://github.com/freeCodeCamp/freeCodeCamp, which is a platform that offers free coding lessons and projects.","The GitHub repo that has the most stars is github.com/freeCodeCamp/freeCodeCamp, which is a platform that offers free coding lessons and projects for developers.",,,,,,
206,206,530,DEV,When did the United States last win the FIFA Women's World Cup?,before 2022,2027-07-01 00:00:00,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/FIFA_Women%27s_World_Cup#:~:text=24-,8,United%20States,-2%E2%80%930%0AParc",2019,,,,,,,,,,,The United States last won the FIFA Women's World Cup in 2019.,,,,,,,,,
207,207,531,DEV,Which team is the most recent team to win back-to-back FIFA World Cups?,before 2022,2026-01-01 00:00:00,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/FIFA_World_Cup#:~:text=16-,7,Brazil,-3%E2%80%931",Brazil 1962,Brazil,,,,,,,,,,"Brazil is the most recent team to win back-to-back FIFA World Cups, with their victories in 1962.",Brazil is the most recent team to win back-to-back FIFA World Cups.,,,,,,,,
208,208,532,DEV,What is the hottest year on record?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Instrumental_temperature_record#Warmest_years:~:text=Anomaly%20%C2%B0F-,1,2023,-1.17",2023,,,,,,,,,,,"The hottest year on record is 2023, according to historical climate data.",,,,,,,,,
209,209,533,DEV,Who is the current Jeopardy! host?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/Jeopardy!#:~:text=In%20December%202023%2C%20Jennings%20became%20the%20sole%20host%20of%20Jeopardy!%20for%20all%20forms%20of%20media.
https://www.usatoday.com/story/entertainment/tv/2023/12/15/mayim-bialik-no-longer-jeopardy-host/71938407007/#:~:text=Mayim%20Bialik%20announces%20she%27s%20%27no%20longer%27%20hosting%20%27Jeopardy!%27",Ken Jennings,,,,,,,,,,,Ken Jennings is the current Jeopardy! host.,,,,,,,,,
210,210,534,DEV,Who holds the record for most hundreds in one day international men's cricket?,before 2022,occasionally,False,one-hop,slow-changing,"https://www.espncricinfo.com/records/most-hundreds-in-a-career-282935#:~:text=6s-,V%20Kohli%20(IND),-2008%2D2023
https://en.wikipedia.org/wiki/List_of_cricketers_by_number_of_international_centuries_scored#Men%27s_international_cricket:~:text=29-,50,-1",Virat Kohli,,,,,,,,,,,Virat Kohli holds the record for most hundreds in one day international men's cricket.,,,,,,,,,
211,211,535,DEV,Is London Marilyn Hilton Reum the name of Paris Hilton's new baby girl?,before 2022,occasionally,False,one-hop,slow-changing,https://www.usatoday.com/story/entertainment/celebrities/2023/11/24/paris-hilton-husband-carter-reum-second-child-daughter-london/71690249007/#:~:text=Paris%20Hilton%20welcomes%20baby%20girl%20named%20London%20on%20Thanksgiving,Yes,,,,,,,,,,,"Yes, London Marilyn Hilton Reum is the name of Paris Hilton's new baby girl.",,,,,,,,,
212,212,536,DEV,Which club does Angel Di Maria play for?,before 2022,occasionally,False,one-hop,slow-changing,"https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa#:~:text=Current%20team,Benfica",Benfica,Sport Lisboa e Benfica,S.L. Benfica,,,,,,,,,"Angel Di Maria currently plays for Benfica, a Portuguese football club.","Angel Di Maria currently plays for Sport Lisboa e Benfica, a professional football club based in Portugal.","Angel Di Maria currently plays for S.L. Benfica, a Portuguese football club.",,,,,,,
